household_id,travel_mode,purpose,fueltype,faretype,bus_scale,travel_year,travel_month,day_of_week,age,female,driving_license,car_ownership,distance,dur_walking,dur_cycling,dur_pt_total,pt_n_interchanges,dur_driving,cost_transit,cost_driving_total,start_time
9814,2,0,4,4,2,2013,11,2,57,1,0,1,2629,0.835277778,0.247222222,0.669444444,1,0.192222222,3.0,0.6,14
9814,2,0,4,4,2,2013,11,2,57,1,0,1,2629,0.851666667,0.302222222,0.546944444,1,0.163055556,3.0,0.56,17
9814,2,0,4,4,2,2013,11,2,55,0,1,1,11628,2.819166667,0.978333333,0.929166667,2,0.778888889,4.8,2.1,16
9814,0,3,4,4,2,2013,11,2,23,0,0,1,1518,0.451111111,0.169444444,0.21,0,0.128333333,1.5,0.35,11
9814,0,3,4,4,2,2013,11,2,23,0,0,1,1518,0.415277778,0.126944444,0.194722222,0,0.125277778,1.5,0.35,11
9817,3,1,1,4,2,2013,11,2,37,1,1,1,1274,0.3275,0.102222222,0.153055556,0,0.098888889,1.5,0.25,6
9817,3,2,1,4,2,2013,11,2,37,1,1,1,394,0.135555556,0.035,0.098055556,0,0.040277778,1.5,0.08,8
9817,2,4,1,4,2,2013,11,2,37,1,1,1,16041,4.076111111,1.266944444,1.119722222,3,0.539722222,3.0,3.36,8
9817,2,0,1,4,2,2013,11,2,37,1,1,1,11932,2.711666667,0.735,0.133333333,0,0.569444444,1.5,1.56,11
9817,2,0,1,4,2,2013,11,2,37,1,1,1,11529,2.688055556,0.751666667,0.262777778,0,0.469444444,2.8,12.12,12
9817,2,0,1,4,2,2013,11,2,37,1,1,1,1116,0.274444444,0.124722222,0.118055556,0,0.201111111,2.4,10.82,13
9817,2,0,1,4,2,2013,11,2,37,1,1,1,20404,4.821944444,1.456388889,0.891111111,1,0.969722222,6.59,13.73,16
9817,3,3,1,4,2,2013,11,2,37,1,1,1,2309,0.598888889,0.198888889,0.231111111,0,0.146388889,1.5,0.41,18
9817,3,3,1,4,2,2013,11,2,37,1,1,1,2309,0.5925,0.211944444,0.245833333,0,0.153055556,1.5,0.42,19
9817,2,0,1,4,2,2013,11,2,39,0,1,1,24826,5.727777778,1.780277778,1.303888889,2,1.185,4.6,14.45,6
9817,2,0,1,4,2,2013,11,2,39,0,1,1,24826,5.77,1.886111111,1.275555556,2,1.365277778,6.59,14.48,17
9817,0,2,1,1,0,2013,11,2,13,1,0,1,394,0.135555556,0.035,0.098055556,0,0.040277778,0.0,0.08,15
9817,3,3,1,1,0,2013,11,2,13,1,0,1,2309,0.598888889,0.198888889,0.231111111,0,0.146388889,0.0,0.41,18
9817,3,3,1,1,0,2013,11,2,13,1,0,1,2309,0.5925,0.211944444,0.245833333,0,0.153055556,0.0,0.42,19
9817,3,2,1,3,0,2013,11,2,5,0,0,1,394,0.135555556,0.035,0.098055556,0,0.040277778,0.0,0.08,8
9817,3,3,1,3,0,2013,11,2,5,0,0,1,2309,0.598888889,0.198888889,0.231111111,0,0.146388889,0.0,0.41,18
9817,3,3,1,3,0,2013,11,2,5,0,0,1,2309,0.5925,0.211944444,0.245833333,0,0.153055556,0.0,0.42,19
9819,3,3,4,4,2,2013,11,2,46,0,1,1,1476,0.386111111,0.122222222,0.192222222,0,0.116666667,1.5,0.34,6
9819,3,3,4,4,2,2013,11,2,46,0,1,1,1476,0.366388889,0.096944444,0.145277778,0,0.106388889,1.5,0.34,6
9819,2,1,4,4,2,2013,11,2,46,0,1,1,14552,3.423055556,1.143333333,0.773611111,1,0.910833333,6.2,2.81,7
9819,2,1,4,4,2,2013,11,2,46,0,1,1,14552,3.4375,1.140833333,0.713333333,1,0.886111111,6.2,2.72,16
9819,2,1,4,4,2,2013,11,2,44,1,0,1,19633,4.704722222,1.648055556,0.952222222,1,1.144722222,6.2,14.09,6
9819,2,1,4,4,2,2013,11,2,44,1,0,1,19633,4.732222222,1.579722222,0.883055556,1,1.390555556,6.2,14.3,17
9819,3,2,4,4,2,2013,11,2,18,0,1,1,1776,0.495,0.154722222,0.225555556,0,0.131944444,1.5,0.39,8
9819,3,2,4,4,2,2013,11,2,18,0,1,1,1776,0.473333333,0.134166667,0.263611111,0,0.115277778,1.5,0.37,15
9819,3,3,4,4,2,2013,11,2,18,0,1,1,1185,0.326944444,0.115555556,0.246388889,0,0.121388889,1.5,0.34,18
9819,3,3,4,4,2,2013,11,2,18,0,1,1,1185,0.324722222,0.093333333,0.242777778,0,0.095277778,1.5,0.28,18
9824,3,1,4,4,2,2013,11,2,29,1,1,1,906,0.228055556,0.081944444,0.220833333,0,0.077777778,1.5,0.18,8
9824,3,4,4,4,2,2013,11,2,29,1,1,1,4349,0.992777778,0.257777778,0.374166667,0,0.364444444,1.5,1.02,13
9824,3,4,4,4,2,2013,11,2,29,1,1,1,4349,1.008055556,0.278333333,0.389444444,0,0.301944444,1.5,0.88,15
9824,3,2,4,4,2,2013,11,2,29,1,1,1,846,0.221388889,0.072222222,0.228888889,0,0.103055556,1.5,0.22,15
9824,3,2,4,4,2,2013,11,2,34,0,1,1,906,0.228055556,0.081944444,0.220833333,0,0.077777778,1.5,0.18,8
9824,3,4,4,4,2,2013,11,2,34,0,1,1,3102,0.715,0.212222222,0.470833333,0,0.217777778,1.5,0.62,8
9824,3,4,4,4,2,2013,11,2,34,0,1,1,3181,0.736944444,0.224444444,0.495277778,0,0.206111111,1.5,0.57,13
9824,3,4,4,4,2,2013,11,2,34,0,1,1,4349,0.992777778,0.257777778,0.374166667,0,0.365277778,1.5,1.02,13
9824,3,4,4,4,2,2013,11,2,34,0,1,1,4349,1.008055556,0.278333333,0.389444444,0,0.301944444,1.5,0.88,15
9824,3,2,4,4,2,2013,11,2,34,0,1,1,846,0.221388889,0.072222222,0.228888889,0,0.103055556,1.5,0.22,15
9824,3,1,4,4,2,2013,11,2,34,0,1,1,2310,0.541944444,0.153333333,0.444722222,0,0.203888889,1.5,0.53,17
9824,3,1,4,4,2,2013,11,2,34,0,1,1,2310,0.5575,0.193888889,0.381666667,0,0.171111111,1.5,0.47,17
9824,3,2,4,3,0,2013,11,2,7,1,0,1,906,0.228055556,0.081944444,0.220833333,0,0.077777778,0.0,0.18,8
9824,3,2,4,3,0,2013,11,2,7,1,0,1,846,0.221388889,0.072222222,0.227222222,0,0.102777778,0.0,0.22,15
9824,3,2,4,3,0,2013,11,2,5,0,0,1,906,0.228055556,0.081944444,0.220833333,0,0.077777778,0.0,0.18,8
9824,3,2,4,3,0,2013,11,2,5,0,0,1,846,0.221388889,0.072222222,0.228888889,0,0.103055556,0.0,0.22,15
9827,2,1,0,3,0,2013,11,3,45,0,1,0,5883,1.578611111,0.469444444,0.779166667,1,0.275277778,0.0,0.99,15
9827,2,1,0,3,0,2013,11,3,45,0,1,0,5883,1.669444444,0.564166667,0.659166667,0,0.230833333,0.0,0.99,1
9827,2,2,0,1,0,2013,11,3,15,0,0,0,2089,0.546944444,0.212222222,0.320277778,0,0.085277778,0.0,0.31,8
9827,2,2,0,1,0,2013,11,3,15,0,0,0,2089,0.495555556,0.152222222,0.313888889,0,0.088333333,0.0,0.32,15
9827,2,2,0,1,0,2013,11,3,13,1,0,0,2493,0.712222222,0.243055556,0.43,0,0.15,0.0,0.49,7
9827,2,2,0,1,0,2013,11,3,13,1,0,0,2493,0.703055556,0.245,0.396944444,0,0.146666667,0.0,0.51,15
9827,2,2,0,1,0,2013,11,3,11,1,0,0,2089,0.546944444,0.212222222,0.320277778,0,0.085277778,0.0,0.31,8
9827,2,2,0,1,0,2013,11,3,11,1,0,0,2089,0.495555556,0.152222222,0.313888889,0,0.088611111,0.0,0.32,15
9828,2,1,0,4,2,2013,11,3,42,1,1,0,1922,0.457777778,0.146666667,0.179444444,0,0.12,1.5,0.29,7
9828,2,4,0,4,2,2013,11,3,42,1,1,0,1913,0.406944444,0.110555556,0.171388889,0,0.116111111,1.5,0.27,17
9828,2,3,0,4,2,2013,11,3,42,1,1,0,3736,0.816666667,0.200555556,0.341944444,0,0.23,1.5,0.56,19
9828,2,3,0,4,2,2013,11,3,21,1,0,0,1491,0.351944444,0.115,0.240833333,0,0.11,1.5,0.24,14
9828,2,3,0,4,2,2013,11,3,21,1,0,0,1491,0.3325,0.075,0.212777778,0,0.097222222,1.5,0.23,15
9828,2,2,0,0,0,2013,11,3,17,1,0,0,3036,0.778888889,0.250833333,0.453055556,1,0.2225,0.85,0.59,7
9828,2,2,0,0,0,2013,11,3,17,1,0,0,3036,0.782777778,0.265555556,0.5175,0,0.264444444,0.0,0.57,16
9828,2,2,0,1,0,2013,11,3,12,1,0,0,2193,0.520555556,0.179166667,0.291944444,0,0.153333333,0.0,0.36,7
9828,2,2,0,1,0,2013,11,3,12,1,0,0,2193,0.495555556,0.142222222,0.326666667,0,0.1825,0.0,0.39,16
9830,2,1,0,4,2,2013,11,3,38,1,0,0,1057,0.284444444,0.102777778,0.210833333,0,0.200555556,1.5,0.47,8
9830,2,4,0,4,2,2013,11,3,38,1,0,0,1514,0.360555556,0.138055556,0.199166667,0,0.2,1.7,0.51,16
9830,2,3,0,4,2,2013,11,3,38,1,0,0,2395,0.608055556,0.230833333,0.301111111,0,0.244444444,1.5,0.64,19
9830,2,2,0,3,0,2013,11,3,10,0,0,0,1057,0.284444444,0.102777778,0.210833333,0,0.200555556,0.0,0.47,8
9830,2,4,0,3,0,2013,11,3,10,0,0,0,1514,0.360555556,0.138055556,0.199166667,0,0.2,0.0,0.51,16
9830,2,3,0,3,0,2013,11,3,10,0,0,0,2395,0.608055556,0.230833333,0.301111111,0,0.244444444,0.0,0.64,19
9830,2,2,0,3,0,2013,11,3,7,0,0,0,1057,0.284444444,0.102777778,0.210833333,0,0.200555556,0.0,0.47,8
9830,2,4,0,3,0,2013,11,3,7,0,0,0,1514,0.360555556,0.138055556,0.199166667,0,0.2,0.0,0.51,16
9830,2,3,0,3,0,2013,11,3,7,0,0,0,2395,0.608055556,0.230833333,0.301111111,0,0.244444444,0.0,0.64,19
9831,1,0,4,2,1,2013,11,3,22,1,1,1,1236,0.348333333,0.133611111,0.251944444,0,0.096944444,0.75,0.27,9
9831,1,0,4,2,1,2013,11,3,22,1,1,1,1236,0.342222222,0.108888889,0.225,0,0.0975,0.75,0.26,11
9831,3,3,4,2,1,2013,11,3,22,1,1,1,1236,0.348333333,0.133611111,0.289722222,0,0.097777778,0.75,0.27,12
9831,3,3,4,2,1,2013,11,3,22,1,1,1,1236,0.342222222,0.108888889,0.241388889,0,0.098055556,0.75,0.26,17
9831,3,0,4,2,1,2013,11,3,23,1,1,1,1236,0.348333333,0.133611111,0.270833333,0,0.103055556,0.75,0.28,8
9831,3,0,4,2,1,2013,11,3,23,1,1,1,1236,0.342222222,0.108888889,0.225,0,0.097777778,0.75,0.26,12
9831,3,3,4,2,1,2013,11,3,23,1,1,1,1236,0.348333333,0.133611111,0.289722222,0,0.097777778,0.75,0.27,12
9831,3,3,4,2,1,2013,11,3,23,1,1,1,1236,0.342222222,0.108888889,0.241388889,0,0.098888889,0.75,0.26,17
9831,3,3,4,2,1,2013,11,3,23,1,1,1,806,0.226388889,0.07,0.190833333,0,0.073611111,0.75,0.19,21
9831,3,3,4,2,1,2013,11,3,22,1,1,1,1236,0.348333333,0.133611111,0.289722222,0,0.097777778,0.75,0.27,12
9831,3,3,4,2,1,2013,11,3,22,1,1,1,1236,0.342222222,0.108888889,0.241388889,0,0.098888889,0.75,0.26,17
9831,0,3,4,2,1,2013,11,3,22,1,1,1,1041,0.265555556,0.089722222,0.273611111,0,0.078055556,0.75,0.2,19
9834,3,1,4,4,2,2013,11,3,49,1,1,1,2432,1.213055556,0.350555556,0.868888889,0,0.234166667,1.5,0.83,8
9834,3,1,4,4,2,2013,11,3,49,1,1,1,2432,1.211388889,0.358888889,0.8675,0,0.250833333,1.5,0.86,17
9834,3,1,4,4,2,2013,11,3,51,0,1,1,8709,2.313611111,0.629722222,0.782222222,1,0.313055556,1.5,1.62,14
9834,3,1,4,4,2,2013,11,3,51,0,1,1,8709,2.320833333,0.716111111,0.745555556,1,0.270555556,3.0,1.69,22
9834,3,3,4,4,2,2013,11,3,22,0,1,1,12304,2.911666667,0.892777778,0.997777778,0,0.388055556,1.5,1.73,20
9834,3,3,4,4,2,2013,11,3,22,0,1,1,12304,2.940833333,0.921388889,0.802777778,2,0.348333333,4.5,1.68,23
9834,2,2,4,0,0,2013,11,3,17,1,0,1,5932,1.477777778,0.424444444,0.894722222,2,0.369722222,0.0,1.04,7
9834,2,2,4,0,0,2013,11,3,17,1,0,1,5932,1.434444444,0.385,0.655,0,0.3125,0.0,1.0,15
9834,2,2,4,1,0,2013,11,3,15,0,0,1,5932,1.477777778,0.424444444,0.894722222,2,0.369722222,0.0,1.04,7
9834,2,2,4,1,0,2013,11,3,15,0,0,1,5932,1.434444444,0.385,0.655,0,0.3125,0.0,1.0,15
9836,3,3,4,3,0,2013,11,3,61,0,1,1,2618,0.759444444,0.253611111,0.408333333,0,0.225277778,0.0,0.63,9
9836,3,4,4,3,0,2013,11,3,61,0,1,1,4777,1.214722222,0.354722222,0.541111111,0,0.311388889,0.0,0.93,10
9836,3,4,4,3,0,2013,11,3,61,0,1,1,2143,0.491666667,0.154166667,0.207222222,0,0.203888889,0.0,0.52,11
9836,3,3,4,3,0,2013,11,3,61,0,1,1,4384,1.154166667,0.369166667,0.262777778,0,0.209166667,0.0,0.78,11
9836,1,3,4,3,0,2013,11,3,61,0,1,1,9000,2.172777778,0.638055556,0.911388889,0,0.474444444,0.0,1.67,14
9836,1,3,4,3,0,2013,11,3,61,0,1,1,9000,2.123055556,0.596111111,0.980277778,0,0.504444444,0.0,1.72,15
9836,3,0,4,3,0,2013,11,3,64,1,1,1,2618,0.759444444,0.253611111,0.408333333,0,0.225277778,0.0,0.63,9
9836,3,0,4,3,0,2013,11,3,64,1,1,1,4777,1.214722222,0.354722222,0.541111111,0,0.311388889,0.0,0.93,10
9836,2,0,4,3,0,2013,11,3,64,1,1,1,12473,2.9575,1.011944444,0.897222222,1,1.001944444,0.0,2.61,11
9836,0,4,4,3,0,2013,11,3,64,1,1,1,1286,0.357777778,0.160277778,0.305833333,0,0.224722222,0.0,10.99,18
9836,2,3,4,3,0,2013,11,3,64,1,1,1,13932,3.276388889,1.118333333,0.7825,0,0.708611111,0.0,2.2,20
9836,1,3,4,4,2,2013,11,3,28,0,1,1,4518,1.06,0.331388889,0.379444444,1,0.224444444,3.0,0.77,12
9836,1,3,4,4,2,2013,11,3,28,0,1,1,4518,1.054166667,0.284166667,0.4,0,0.201388889,1.5,0.71,12
9838,2,1,4,4,2,2013,11,3,41,0,1,2,3196,0.888888889,0.318888889,0.424722222,1,0.340555556,3.9,11.32,7
9838,2,1,4,4,2,2013,11,3,41,0,1,2,3196,0.876944444,0.359444444,0.416111111,1,0.3425,3.9,11.36,17
9838,3,3,4,4,2,2013,11,3,41,0,1,2,8815,2.23,0.777222222,0.613888889,2,0.618055556,3.9,1.71,19
9838,3,3,4,4,2,2013,11,3,41,0,1,2,8815,2.227777778,0.759444444,0.640277778,2,0.559166667,3.9,1.58,21
9838,2,1,4,4,2,2013,11,3,35,1,1,2,13069,3.136666667,1.035555556,0.869444444,2,0.796944444,4.4,12.87,7
9838,2,1,4,4,2,2013,11,3,35,1,1,2,13069,3.136944444,1.016388889,0.870277778,2,1.008055556,4.4,2.63,17
9838,3,3,4,4,2,2013,11,3,35,1,1,2,8815,2.23,0.777222222,0.613888889,2,0.618055556,3.9,1.71,19
9838,3,3,4,4,2,2013,11,3,35,1,1,2,8815,2.227777778,0.759444444,0.640277778,2,0.569722222,3.9,1.59,21
9845,0,3,0,4,2,2013,11,3,32,1,0,0,1366,0.365833333,0.105,0.362777778,0,0.1325,1.5,0.29,8
9845,0,4,0,4,2,2013,11,3,32,1,0,0,1617,0.363611111,0.107222222,0.222777778,0,0.098611111,1.5,0.24,8
9845,0,3,0,4,2,2013,11,3,32,1,0,0,1366,0.365833333,0.105,0.294722222,0,0.109166667,1.5,0.27,12
9845,0,3,0,4,2,2013,11,3,32,1,0,0,1366,0.376111111,0.115,0.291111111,0,0.102777778,1.5,0.27,12
9845,2,1,0,4,2,2013,11,3,32,1,0,0,8802,2.119166667,0.667777778,0.653333333,1,0.609444444,2.8,11.99,17
9845,2,1,0,4,2,2013,11,3,32,1,0,0,8802,2.111111111,0.735833333,0.6825,1,0.589722222,2.8,1.53,22
9845,3,0,0,4,2,2013,11,3,33,0,1,0,11509,2.787777778,0.928611111,0.881388889,0,0.744166667,3.3,12.47,7
9845,3,0,0,4,2,2013,11,3,33,0,1,0,5534,1.224722222,0.414722222,0.403055556,0,0.463888889,2.4,11.54,10
9845,3,0,0,4,2,2013,11,3,33,0,1,0,2625,0.675,0.256111111,0.263611111,0,0.334722222,2.4,11.13,13
9845,3,0,0,4,2,2013,11,3,33,0,1,0,8755,2.1225,0.703888889,0.621944444,1,0.7775,2.8,12.22,15
9850,2,1,4,4,2,2013,11,4,50,0,1,1,23267,5.178611111,1.435,0.696111111,0,1.063055556,5.09,14.59,7
9850,2,3,4,4,2,2013,11,4,50,0,1,1,22925,5.1,1.455,0.865,0,0.682777778,3.1,3.64,22
9850,3,4,1,4,2,2013,11,4,47,1,1,1,4838,1.121388889,0.325277778,0.630555556,0,0.318888889,1.5,0.7,16
9850,3,3,1,4,2,2013,11,4,47,1,1,1,3722,0.839444444,0.231944444,0.4,0,0.252777778,1.5,0.54,17
9850,3,3,1,4,2,2013,11,4,47,1,1,1,2834,0.863888889,0.228055556,0.447222222,1,0.208888889,3.0,0.58,19
9850,3,3,1,4,2,2013,11,4,47,1,1,1,2834,0.881111111,0.2625,0.660555556,1,0.193055556,3.0,0.59,21
9850,3,3,1,4,2,2013,11,4,47,1,1,1,2834,0.863888889,0.228055556,0.463888889,1,0.190555556,3.0,0.57,21
9850,0,2,4,2,0,2013,11,4,18,1,0,1,1174,0.2925,0.089166667,0.192777778,0,0.093611111,0.0,0.24,8
9850,3,4,4,2,0,2013,11,4,18,1,0,1,4896,1.103333333,0.321666667,0.612222222,0,0.308611111,0.0,0.82,16
9850,3,3,4,2,0,2013,11,4,18,1,0,1,3722,0.839444444,0.231944444,0.4,0,0.252777778,0.0,0.65,17
9850,3,3,4,2,0,2013,11,4,18,1,0,1,2834,0.863888889,0.228055556,0.463888889,1,0.190555556,0.0,0.65,21
9869,2,2,1,0,0,2013,11,5,17,0,0,1,9872,2.319444444,0.679166667,0.91,1,0.687222222,1.65,1.49,8
9869,2,4,1,0,0,2013,11,5,17,0,0,1,4261,1.046388889,0.345833333,0.681666667,0,0.358055556,0.0,0.7,17
9869,2,3,1,0,0,2013,11,5,17,0,0,1,6270,1.374444444,0.393611111,0.559444444,0,0.362777778,0.0,0.89,20
9869,2,1,1,4,2,2013,11,5,19,1,0,1,5697,1.322222222,0.435277778,0.537777778,1,0.346944444,1.7,0.92,7
9869,2,1,1,4,2,2013,11,5,19,1,0,1,5697,1.312222222,0.451388889,0.679444444,1,0.438611111,3.2,1.06,18
9869,3,3,1,4,2,2013,11,5,24,1,1,1,1744,0.443333333,0.157222222,0.278055556,0,0.144444444,1.5,0.3,8
9869,3,3,1,4,2,2013,11,5,24,1,1,1,1309,0.374166667,0.131944444,0.268333333,0,0.124444444,1.5,0.25,16
9869,3,3,1,4,2,2013,11,5,24,1,1,1,1309,0.375277778,0.140277778,0.284722222,0,0.1675,1.5,0.34,17
9869,3,3,1,4,2,2013,11,5,24,1,1,1,1309,0.374166667,0.131944444,0.255833333,0,0.113055556,1.5,0.24,18
9869,3,3,1,4,2,2013,11,5,24,1,1,1,1309,0.375277778,0.140277778,0.258611111,0,0.171388889,1.5,0.35,19
9869,3,3,1,4,2,2013,11,5,49,0,1,1,2894,0.696111111,0.238055556,0.400833333,0,0.196666667,1.5,0.47,8
9869,3,4,1,4,2,2013,11,5,49,0,1,1,5373,1.373055556,0.395,0.536388889,1,0.374722222,1.7,0.85,8
9869,3,1,1,4,2,2013,11,5,49,0,1,1,8137,1.899444444,0.576388889,0.853611111,1,0.374722222,3.9,1.23,20
9869,0,3,1,4,2,2013,11,5,46,1,0,1,713,0.164166667,0.0525,0.147222222,0,0.050277778,1.5,0.11,9
9869,0,3,1,4,2,2013,11,5,46,1,0,1,713,0.163333333,0.056666667,0.149722222,0,0.0525,1.5,0.11,9
9870,3,3,4,4,2,2013,11,5,27,1,1,1,1107,0.271111111,0.084444444,0.200833333,0,0.088055556,1.5,0.22,16
9870,3,3,4,4,2,2013,11,5,27,1,1,1,1107,0.277222222,0.070555556,0.166666667,0,0.059444444,1.5,0.18,0
9870,2,1,4,4,2,2013,11,5,23,0,0,1,13578,3.041666667,0.978333333,0.756944444,1,0.776388889,4.4,13.02,7
9870,2,3,4,4,2,2013,11,5,23,0,0,1,2210,0.585833333,0.204722222,0.356666667,0,0.195555556,1.5,0.5,17
9870,2,3,4,4,2,2013,11,5,23,0,0,1,2210,0.586666667,0.19,0.389166667,0,0.175277778,1.5,0.45,18
9870,0,3,4,4,1,2013,11,5,54,1,0,1,1221,0.320833333,0.086944444,0.202222222,0,0.111388889,0.75,0.26,14
9870,0,4,4,4,1,2013,11,5,54,1,0,1,400,0.142777778,0.041111111,0.128055556,0,0.075833333,0.75,0.15,15
9870,0,3,4,4,1,2013,11,5,54,1,0,1,822,0.182222222,0.049166667,0.171111111,0,0.056944444,0.75,0.14,16
9870,2,3,4,4,2,2013,11,5,55,0,0,1,1075,0.272222222,0.082777778,0.193611111,0,0.0775,1.5,0.21,10
9870,2,3,4,4,2,2013,11,5,55,0,0,1,1075,0.278888889,0.0725,0.162222222,0,0.073055556,1.5,0.2,11
9870,0,1,4,4,2,2013,11,5,25,0,0,1,350,0.095277778,0.038055556,0.093055556,0,0.038611111,1.5,0.08,11
9875,0,2,4,4,2,2013,11,5,35,1,0,2,635,0.170833333,0.037777778,0.115555556,0,0.043888889,1.5,0.13,8
9875,0,4,4,4,2,2013,11,5,35,1,0,2,1946,0.51,0.142777778,0.31,0,0.209444444,1.5,0.61,8
9875,0,3,4,4,2,2013,11,5,35,1,0,2,2058,0.534722222,0.17,0.285277778,0,0.141111111,1.5,0.4,10
9875,0,2,4,4,2,2013,11,5,35,1,0,2,635,0.170833333,0.037777778,0.119166667,0,0.045277778,1.5,0.13,14
9875,0,2,4,4,2,2013,11,5,35,1,0,2,635,0.181666667,0.048333333,0.116666667,0,0.056111111,1.5,0.14,15
9875,3,3,4,4,2,2013,11,5,41,0,1,2,2297,0.600833333,0.190277778,0.447222222,0,0.134722222,1.5,0.42,20
9875,0,2,4,3,0,2013,11,5,7,1,0,2,635,0.170833333,0.037777778,0.115555556,0,0.043888889,0.0,0.13,8
9875,0,2,4,3,0,2013,11,5,7,1,0,2,635,0.181666667,0.048333333,0.116666667,0,0.056111111,0.0,0.14,15
9879,3,1,4,4,2,2013,11,5,41,1,1,1,1215,0.341111111,0.130833333,0.3125,0,0.105555556,1.5,0.26,8
9879,3,1,4,4,2,2013,11,5,41,1,1,1,1215,0.348888889,0.1275,0.351111111,0,0.129166667,1.5,0.3,15
9879,2,2,4,1,0,2013,11,5,15,0,0,1,3640,1.028055556,0.368055556,0.658055556,1,0.323888889,0.85,0.82,7
9879,2,2,4,1,0,2013,11,5,15,0,0,1,3640,1.041666667,0.360833333,0.638055556,1,0.417777778,0.75,0.93,15
9879,2,2,4,1,0,2013,11,5,12,1,0,1,3640,1.028055556,0.368055556,0.658055556,1,0.323888889,0.85,0.82,7
9879,2,2,4,1,0,2013,11,5,12,1,0,1,3640,1.041666667,0.360833333,0.638055556,1,0.417777778,0.75,0.93,15
9879,3,2,4,3,0,2013,11,5,7,1,0,1,1255,0.345277778,0.130833333,0.3125,0,0.105555556,0.0,0.26,8
9879,3,2,4,3,0,2013,11,5,7,1,0,1,1255,0.350555556,0.126944444,0.293611111,0,0.129166667,0.0,0.3,15
9892,3,3,4,4,2,2013,11,6,42,1,1,2,3406,0.758888889,0.223333333,0.39,0,0.1825,1.5,0.67,11
9892,3,3,4,4,2,2013,11,6,42,1,1,2,3406,0.762777778,0.216388889,0.395,0,0.165,1.5,0.57,11
9892,3,3,4,4,2,2013,11,6,42,1,1,2,3406,0.758888889,0.223333333,0.396111111,0,0.186388889,1.5,0.68,14
9892,3,3,4,4,2,2013,11,6,42,1,1,2,3406,0.762777778,0.216388889,0.407222222,0,0.166944444,1.5,0.58,15
9892,3,3,4,4,2,2013,11,6,42,1,1,2,3626,0.929722222,0.258888889,0.546388889,1,0.174166667,3.0,0.61,18
9892,3,3,4,4,2,2013,11,6,42,1,1,2,3626,0.931666667,0.314166667,0.477777778,1,0.196388889,3.0,0.66,23
9892,3,3,1,1,0,2013,11,6,15,0,0,2,3406,0.758888889,0.223333333,0.39,0,0.1825,0.0,0.59,11
9892,3,3,1,1,0,2013,11,6,15,0,0,2,3406,0.762777778,0.216388889,0.407222222,0,0.166944444,0.0,0.5,15
9892,3,3,1,1,0,2013,11,6,15,0,0,2,3626,0.929722222,0.258888889,0.546388889,1,0.174166667,0.0,0.54,18
9892,3,3,1,1,0,2013,11,6,15,0,0,2,3626,0.931666667,0.314166667,0.477777778,1,0.196388889,0.0,0.57,23
9895,3,3,1,4,2,2013,11,6,32,1,1,2,1864,0.448333333,0.121666667,0.288333333,0,0.13,1.5,0.33,10
9895,0,4,1,4,2,2013,11,6,32,1,1,2,858,0.203055556,0.061944444,0.121944444,0,0.060277778,1.5,0.13,10
9895,0,4,1,4,2,2013,11,6,32,1,1,2,464,0.229166667,0.110277778,0.110833333,0,0.074722222,1.5,0.18,13
9895,3,3,1,4,2,2013,11,6,32,1,1,2,2667,0.755,0.258055556,0.507222222,1,0.1925,3.0,0.48,16
9895,2,3,1,4,2,2013,11,6,53,0,1,2,8969,2.172777778,0.659444444,0.662222222,1,0.514444444,3.9,11.91,10
9895,2,3,1,4,2,2013,11,6,53,0,1,2,8969,2.160555556,0.629444444,0.590277778,1,0.561944444,4.1,12.03,13
9895,3,3,1,3,0,2013,11,6,10,0,0,2,1864,0.448333333,0.121666667,0.288333333,0,0.13,0.0,0.33,10
9895,0,4,1,3,0,2013,11,6,10,0,0,2,858,0.203055556,0.061944444,0.121944444,0,0.060277778,0.0,0.13,10
9895,0,4,1,3,0,2013,11,6,10,0,0,2,464,0.229166667,0.110277778,0.110833333,0,0.074722222,0.0,0.18,13
9895,3,3,1,3,0,2013,11,6,10,0,0,2,2667,0.755,0.258055556,0.507222222,1,0.1925,0.0,0.48,16
9895,3,3,1,3,0,2013,11,6,8,1,0,2,1864,0.448333333,0.121666667,0.288333333,0,0.13,0.0,0.33,10
9895,0,4,1,3,0,2013,11,6,8,1,0,2,858,0.203055556,0.061944444,0.121944444,0,0.060277778,0.0,0.13,10
9895,0,4,1,3,0,2013,11,6,8,1,0,2,464,0.229166667,0.110277778,0.110833333,0,0.074722222,0.0,0.18,13
9895,3,3,1,3,0,2013,11,6,8,1,0,2,2667,0.755,0.258055556,0.507222222,1,0.1925,0.0,0.48,16
9895,3,3,1,3,0,2013,11,6,6,1,0,2,1864,0.448333333,0.121666667,0.288333333,0,0.13,0.0,0.33,10
9895,0,4,1,3,0,2013,11,6,6,1,0,2,858,0.203055556,0.061944444,0.121944444,0,0.060277778,0.0,0.13,10
9895,0,4,1,3,0,2013,11,6,6,1,0,2,464,0.229166667,0.110277778,0.110833333,0,0.074722222,0.0,0.18,13
9895,3,3,1,3,0,2013,11,6,6,1,0,2,2667,0.755,0.258055556,0.507222222,1,0.1925,0.0,0.48,16
9897,0,3,4,4,0,2013,11,6,52,1,1,1,843,0.2175,0.072222222,0.187222222,0,0.124444444,0.0,0.27,14
9897,0,3,4,4,0,2013,11,6,52,1,1,1,895,0.254166667,0.085555556,0.183055556,0,0.099166667,0.0,0.24,16
